id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48080853,"Ava - Room Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12448,-122.12722,Private room,164,1,43,2022-07-21,1.68,13,311,8,
48081085,"Masoods - Room Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12409,-122.12691,Private room,171,1,23,2022-07-31,0.90,13,337,4,
48123016,"Mavrik - Cabin Masoods Lodge Boulder Creek, CA",381355398,Masood,,Unincorporated Areas,37.12444,-122.12524,Entire home/apt,224,1,2,2023-02-26,0.08,13,338,1,
48147679,Westside Gem- Fully Renovated Beach Home,5284546,Elaine,,City of Santa Cruz,36.95102,-122.05141,Entire home/apt,650,28,2,2022-10-31,0.09,1,259,1,
48149874,The Surf Shack,159219504,Leslie,,City of Capitola,36.96746,-121.97445,Entire home/apt,172,2,28,2022-08-28,1.31,2,83,14,
48171621,Oceanfront Retreats at Pajaro Dunes,22505560,Oceanfront Retreats,,Unincorporated Areas,36.85623,-121.81227,Entire home/apt,1000,2,49,2023-02-24,2.02,1,275,28,
48257631,"Private entrance master suite, deck, and peace",70043062,Kelly,,Unincorporated Areas,36.97861,-121.89216,Entire home/apt,105,2,9,2023-03-25,1.76,1,47,9,
48314591,Santa Cruz Mountain Cottage,47316700,Ovr,,Unincorporated Areas,37.05496,-122.03847,Entire home/apt,76,1,133,2023-03-26,5.28,50,330,61,
48332512,Monterey Bay Ultimate Glamping in New Airstream,23683127,Denise,,City of Watsonville,36.93638,-121.7984,Entire home/apt,164,2,5,2022-01-01,0.24,3,365,0,
48349106,Cozy Cottage in Mount Hermon,313658036,Vicki,,Unincorporated Areas,37.05324,-122.05893,Entire home/apt,158,2,113,2023-03-08,4.53,2,278,39,
48376188,Beach Daze,390499361,Jessica,,City of Capitola,36.97596,-121.9609,Entire home/apt,95,30,1,2021-08-31,0.05,1,108,0,
48396725,Casa Rio Del Mar,39753425,Beachnest,,Unincorporated Areas,36.96596,-121.89497,Entire home/apt,475,1,6,2022-10-16,0.33,13,329,3,
48396798,Lakeside Retreat,39753425,Beachnest,,City of Santa Cruz,36.96705,-121.99643,Entire home/apt,233,1,6,2023-01-02,0.24,13,353,1,
48401809,Quaint Farmhouse in Santa Cruz Mountains,47316700,Ovr,,Unincorporated Areas,37.05573,-122.03761,Entire home/apt,77,1,162,2023-03-27,6.44,50,343,75,
48401820,Charming 1940's Farmhouse in the Santa Cruz Mounta,47316700,Ovr,,Unincorporated Areas,37.0553,-122.03942,Entire home/apt,74,1,146,2023-03-22,5.81,50,338,62,
48444941,Pleasure Point Cottage #B,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,225,1,28,2022-12-28,1.30,54,153,13,
48444942,Pleasure Point Cottage #C,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,250,1,55,2023-01-06,2.26,54,158,13,
48444943,Pleasure Point Cottage #A,15867956,Surf City,,City of Capitola,36.95745,-121.97299,Entire home/apt,272,1,16,2023-03-28,0.72,54,112,6,
48488084,Beautiful Beach Views 214,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96911,-121.90469,Entire home/apt,725,3,12,2023-03-06,0.53,44,66,3,
48488673,Seashell Beach Home 258,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96753,-121.90248,Entire home/apt,626,3,20,2022-08-22,0.90,44,87,8,
48594798,Beautiful Santa Cruz beach house,391835236,Aaron,,City of Santa Cruz,36.96331,-122.04819,Entire home/apt,357,5,29,2023-02-14,1.18,1,43,3,
48596300,And now for something completely different,391766463,Doug,,Unincorporated Areas,36.9821,-121.8649,Entire home/apt,115,30,1,2021-05-30,0.04,1,110,0,
48611760,"Private entry, hottub, 1b/1b/2 guest",13935,Craig,,City of Santa Cruz,36.95612,-122.02519,Entire home/apt,110,2,7,2021-05-01,0.28,1,0,0,
48663220,Beautiful fully remodeled home one block from Plea,24413952,Power West,,City of Capitola,36.95792,-121.97324,Entire home/apt,452,2,31,2022-07-31,1.27,30,344,2,
48709657,Seaview Sanctuary,39753425,Beachnest,,Unincorporated Areas,36.96547,-121.89613,Entire home/apt,652,1,2,2022-08-13,0.23,13,312,2,
48752198,Capitola Venetian Unit 1 Grotta Del Mare,62542564,Kendall & Potter Property Mgmt,,City of Capitola,36.97107,-121.95198,Entire home/apt,803,2,5,2022-05-30,0.23,24,294,1,
48756076,1 BED 1 BATH WITH PRIVATE SHARED YARD IN APTOS,273048360,Myles,,Unincorporated Areas,36.97987,-121.88832,Private room,97,1,88,2022-09-25,6.08,1,2,76,
48770724,Cozy Apartment in Redwood Retreat with Spa access,78266458,Oleg,,Unincorporated Areas,37.11606,-121.99901,Private room,230,1,58,2023-03-19,2.36,8,349,13,
48813009,Modern Downtown Condo,46145633,Davon,,City of Santa Cruz,36.97967,-122.02901,Entire home/apt,135,29,5,2022-12-14,0.20,1,228,4,
48823281,Bright & Airy Aptos Hills Casita w/ Meadow Views,57310783,Heather,,Unincorporated Areas,37.02952,-121.88277,Entire home/apt,115,31,0,,,1,0,0,
48868371,Incredible modern 3 bedroom with full bay views,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96951,-121.90426,Entire home/apt,604,3,30,2023-02-26,1.53,44,83,20,
48957434,Sunny Seabright Beach House,10606809,Lauren,,City of Santa Cruz,36.96956,-122.01304,Entire home/apt,338,1,138,2023-03-27,6.33,1,66,68,
48962448,Ocean View with Old World Charm,203171426,Patrice,,Unincorporated Areas,36.96802,-121.90072,Entire home/apt,301,28,5,2022-11-27,0.24,1,238,4,
48973344,Beach front Paradise in Pajaro Dunes,393548487,Mary,,Unincorporated Areas,36.86752,-121.81962,Entire home/apt,487,2,35,2023-03-26,2.29,1,163,28,
48977343,"Quiet, Clean, Prime Spot, 2-Story 2-Bedroom for 4",395008985,James,,Unincorporated Areas,36.95204,-121.87548,Entire home/apt,190,31,6,2022-07-20,0.27,1,180,1,
48983647,Beach House Where Everyday is a Saturday,84170936,Ronnie,,City of Capitola,36.965508,-121.961823,Entire home/apt,325,2,100,2023-03-26,4.35,1,250,64,
48998244,Exclusive Modern Retreat- The Johanna House,29965666,Monica And Mike,,Unincorporated Areas,36.99786,-121.92639,Entire home/apt,1210,2,7,2022-11-26,1.04,9,291,7,
49029690,Room near Seacliff State beach.,102530119,Momen,,Unincorporated Areas,36.97603,-121.91288,Private room,49,2,2,2023-03-19,2,1,55,2,
49030314,Cute Tiny House1 in Majestic Trees 45acre Redwood,191263876,Alice,,Unincorporated Areas,37.10157,-121.92799,Entire home/apt,50,1,120,2023-03-16,5.90,25,72,57,
49030398,Beach Hill Hideaway - Steps to Boardwalk/Beach,5968639,Dominique,,City of Santa Cruz,36.96679,-122.02278,Entire home/apt,582,3,46,2023-03-27,2.82,1,53,35,
49098264,Large Studio with Access to Pond and Spa,78266458,Oleg,,Unincorporated Areas,37.11449,-121.9985,Entire home/apt,223,1,53,2022-10-16,2.21,8,358,10,
49153563,Santa Cruz mountain retreat. Near beach Bonny Doon,60827434,Instructor,,Unincorporated Areas,37.05691,-122.12197,Entire home/apt,1150,3,6,2022-07-29,0.37,2,360,4,
49159655,Entire house 1 mile from Pleasure Point!,171374235,Destiny,,City of Capitola,36.97263,-121.9744,Entire home/apt,475,2,5,2021-08-08,0.22,1,0,0,
49173467,Cabin in the Redwoods - private creek access!,130772191,Nick,,Unincorporated Areas,37.14693,-122.1292,Entire home/apt,150,30,79,2022-09-22,4.09,1,29,27,
49198235,Sunny Cove Paradise,55277095,Lauren,,Unincorporated Areas,36.96131,-121.98823,Entire home/apt,330,31,28,2022-09-18,1.42,1,365,13,
49228175,Seabright Beach House in Santa Cruz,44748394,Colin,,City of Santa Cruz,36.96665,-122.00571,Entire home/apt,438,4,34,2023-03-25,1.67,3,89,24,
49233701,"Modern & refined beach house, great location!",20456223,Lucia,,City of Capitola,36.96661,-121.95932,Entire home/apt,575,2,41,2023-02-23,1.91,1,36,22,
49244129,Oceanview Paradise,15867956,Surf City,,City of Santa Cruz,36.95033,-122.05261,Entire home/apt,550,30,3,2022-08-31,0.38,54,0,3,
49245534,Gorgeous Scotts Valley retreat 8 mi. to the beach!,75420927,Josh,,City of Scotts Valley,37.06163,-121.99939,Entire home/apt,173,28,0,,,1,0,0,
49258337,Luxury Studio with Access to Pond and SPA,78266458,Oleg,,Unincorporated Areas,37.13486,-121.99981,Entire home/apt,183,1,59,2023-02-26,2.51,8,355,13,
49269146,Aptos-Seacliff Beach Studio by Yves,181851122,Yves,,Unincorporated Areas,36.97822,-121.92094,Entire home/apt,132,2,110,2023-03-27,4.90,1,117,59,
49368274,Enjoy Private Redwoods  from Your Bed or the  Deck,398204675,Robert,,Unincorporated Areas,37.14517,-122.13338,Entire home/apt,89,1,288,2023-03-25,12.61,2,136,153,
49371340,Charming Beach Front Home on the Island,250113000,Jaleh,,Unincorporated Areas,36.96727,-121.90434,Entire home/apt,694,3,10,2022-09-05,0.75,5,227,9,
49381534,Redwoods Glamping,3157010,Ania,,Unincorporated Areas,37.03398,-122.065,Entire home/apt,335,5,0,,,1,365,0,
49398268,Amazing Pleasure Point Studio,21921036,Karinne,,City of Capitola,36.95625,-121.9753,Entire home/apt,250,5,3,2022-11-03,0.15,2,335,1,
49406916,Glamping Forest Escape Minutes from the Beach,361396140,Natalie,,Unincorporated Areas,37.04206,-121.94466,Entire home/apt,130,1,78,2023-02-20,3.84,3,338,40,
49441564,Spacious 4 BR Cottage Near The Beach - 3 Min Walk,311208435,Sara,,City of Santa Cruz,36.965599,-122.023384,Entire home/apt,733,1,29,2023-01-29,1.27,6,96,11,
49442299,Capitola Beach Gem- 3 bedroom- Sleeps 8,41006367,Tamara,,City of Capitola,36.97435,-121.95355,Entire home/apt,540,1,58,2022-09-25,2.51,1,185,26,
49483158,Santa Cruz Hostel (4 Bed Private Dorm Room),311208435,Sara,,City of Santa Cruz,36.9662,-122.02432,Private room,197,1,36,2022-10-16,1.59,6,137,13,
49483735,Santa Cruz Hostel (Private Room w/shared bathroom),311208435,Sara,,City of Santa Cruz,36.96486,-122.02221,Private room,136,1,70,2023-03-30,3.30,6,140,41,
49576236,Seascape Resort Oceanview Beach Romantic Penthouse,2949785,Eddie,,Unincorporated Areas,36.95102,-121.87582,Entire home/apt,295,1,47,2023-03-26,2.08,1,357,19,
49588129,Full Ocean View Cottage!HotTub+Bikes+Srfbrds+Kayak,399998002,Sele & Jesse,,City of Santa Cruz,36.95431,-122.03926,Entire home/apt,419,1,141,2023-03-13,6.60,1,321,86,
49640661,Funtastic beach-house by the beach & boardwalk!,400383010,Adriana,,City of Santa Cruz,36.96407,-122.02374,Entire home/apt,1095,3,19,2022-09-12,0.86,1,276,6,
49653933,Modern Minimalist Apartment,174066449,Luis,,City of Santa Cruz,36.96304,-122.05772,Entire home/apt,345,1,3,2021-06-06,0.13,1,0,0,
