id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7553796,"Modern, Spacious, Light-filled Home",39591604,Yvonne,,Ward F (councilmember Jermaine D. Robinson),40.71103,-74.07346,Entire home/apt,264,7,0,,,1,349,0,
7768246,(A) At the foot of the Statute,36265155,Yoko,,Ward F (councilmember Jermaine D. Robinson),40.71128,-74.05898,Entire home/apt,88,3,334,2023-02-06,3.60,2,32,12,
7859250,(B) At the foot of the Statute,36265155,Yoko,,Ward F (councilmember Jermaine D. Robinson),40.71184,-74.05739,Entire home/apt,78,5,379,2023-01-01,4.10,2,16,10,
7875285,Luxe Summer apt 5 mnts from NYC!,31780028,Sapna M,,Ward E (councilmember James Solomon),40.72496,-74.03769,Entire home/apt,120,15,0,,,1,0,0,
8240035,Spacious 2 Bedroom Apartment in Brick Row House,43454019,Mark,,Ward D (councilmember Michael Yun),40.74443,-74.05992,Entire home/apt,122,2,252,2023-03-15,2.80,1,43,36,STR 21-00050
8583091,Private oasis just outside NYC,40728425,Gerardo & Ada,,Ward F (councilmember Jermaine D. Robinson),40.71120834350586,-74.0588150024414,Entire home/apt,239,3,139,2020-11-12,1.53,2,284,0,
8597726,Bright 1.5BR near Grove St PATH,2666704,Alex,,Ward E (councilmember James Solomon),40.72414,-74.04911,Entire home/apt,78,8,19,2022-12-28,0.21,1,0,4,
8703242,1BR 1BA w/ Parking - 29 days minimum stay,45688009,Bo,,Ward F (councilmember Jermaine D. Robinson),40.71491,-74.06297,Entire home/apt,90,29,25,2023-02-02,0.28,1,90,2,
8916273,Legal historic home 7min train to NYC with yard,36881909,Peter,,Ward F (councilmember Jermaine D. Robinson),40.72065,-74.04858,Entire home/apt,179,1,0,,,2,49,0,
9170657,"Lovely 1, 2, or 3 Bedroom Home Mins To NYC",47725692,Charles,,Ward B (councilmember Mira Prinz-Arey),40.71999,-74.08638,Entire home/apt,99,5,163,2023-01-02,1.84,1,365,12,
9329465,"Jersey City, 20 Min. to Manhattan",4307314,Daniel,,Ward C (councilmember Richard Boggiano),40.72911,-74.05641,Entire home/apt,190,3,124,2023-02-19,1.40,1,83,10,
9433856,Historic District - Doctor's Row Renovated Flat,10780955,Samantha,,Ward B (councilmember Mira Prinz-Arey),40.72052,-74.07663,Entire home/apt,160,2,133,2023-03-05,1.59,1,146,6,
9528158,Sunny Private Room with Private Bathroom in JC,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69337,-74.09016,Private room,58,30,21,2021-12-31,0.24,8,354,0,
9531923,BRIGHT AND COZY APARTMENT MINUTES TO NEW YORK CITY,49375477,Kenia And Rodrigo,,Ward D (councilmember Michael Yun),40.74996,-74.05218,Entire home/apt,88,30,244,2023-02-19,2.77,2,81,14,
9565291,Private cozy room,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69478,-74.0901,Private room,42,30,37,2021-12-05,0.42,8,267,0,
9594147,Cozy red studio 15 min walk to JSQ path station,27553074,Ozgun,,Ward F (councilmember Jermaine D. Robinson),40.72419,-74.06623,Entire home/apt,86,29,207,2023-02-01,2.34,3,234,1,
10263992,Plush 1BR Near Statue of Liberty,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72316,-74.03632,Entire home/apt,329,27,2,2019-09-02,0.03,40,365,0,
10264196,Spacious 1BR | Work desk | Gym+Rooftop | JC by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72337,-74.03718,Entire home/apt,329,27,11,2020-12-19,0.14,40,356,0,
