id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52512842,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79897,-87.5853,Entire home/apt,138,1,20,2023-01-21,1.17,63,328,18,R19000043316
52512849,"Steps to Shops, Eats | Easy Access + W&D | Zencity",47172572,Zencity,,West Town,41.90173,-87.68055,Entire home/apt,121,1,34,2023-03-12,1.98,63,352,27,R18000026590
51375623,Room T5,327103193,Jorge,,Near West Side,41.86657,-87.68565,Private room,30,7,12,2023-02-01,0.61,14,10,3,2797388
52520901,Lavish 2BR/2BA Loft I Next to Grant Park & Museums,375644856,Tony,,Loop,41.87035,-87.62779,Entire home/apt,144,3,76,2023-03-16,4.29,6,244,54,R21000073703
52766181,"Logan Sq Studio w/ Roof & Gym, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,101,32,0,,,658,351,0,
52766193,"Logan Sq 2BR w/ Roof & Gym, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,113,32,0,,,658,365,0,
51388636,Room T4,327103193,Jorge,,Near West Side,41.86763,-87.68408,Private room,32,25,8,2023-02-28,0.41,14,30,5,2797388
52769811,Adorable Private Edgewater Suite,89559468,Colleen,,Edgewater,41.98611,-87.66366,Entire home/apt,77,2,29,2023-03-10,2.75,1,22,29,2856875
52771190,Spacious Lincoln Park Apt Close to Bar/Restaurant,111062630,Kyriako,,Lincoln Park,41.9256706237793,-87.66986083984375,Entire home/apt,78,2,83,2023-03-18,4.92,12,333,58,R21000060515
52771197,Lovely 4-bedroom condo with indoor fireplace,251802469,Brandon,,Woodlawn,41.77905,-87.61224,Entire home/apt,132,2,36,2023-03-12,2.37,1,313,28,R23000096253
52521020,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79997,-87.59133,Entire home/apt,127,1,31,2023-03-16,1.80,63,311,24,R22000079481
52521021,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,,Hyde Park,41.79876,-87.58524,Entire home/apt,99,1,24,2023-02-20,1.61,63,357,15,R19000043316
52534443,Spacious South Shore Beauty close to everything,66073787,Nicole,,South Shore,41.75534,-87.56679,Private room,35,7,0,,,2,0,0,R20000057872
52536211,10 Comfy room of a 3B1B,34191427,Sonia,,Brighton Park,41.82353,-87.69661,Private room,35,1,12,2023-01-19,0.84,5,357,10,R19000050327
52547525,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,131,32,0,,,658,347,0,
51389282,Charming Old Town 1 Bedroom,11036600,Mari,,Lincoln Park,41.91474,-87.63988,Entire home/apt,135,33,0,,,10,142,0,
52773402,Cloud9 | Lux Penthouse @West Loop I The Fitz,248760412,Cloud9,,West Town,41.88947,-87.64572,Entire home/apt,504,2,19,2023-03-14,1.26,39,214,15,R21000071816
51418167,Spacious 4 bedrm 3.5 bath home w/ cozy fireplace,382067030,Chantal,,Washington Park,41.7952995300293,-87.62751770019531,Entire home/apt,258,2,13,2023-03-12,1.23,1,159,13,R22000080948
52778055,Level- Chic River North Studio,177188450,Level,,Near North Side,41.891326904296875,-87.6378402709961,Entire home/apt,130,32,1,2021-11-15,0.06,22,365,0,
52779918,Ultra Sleek Rolex Suite (Garden Unit),248898031,Daniel,,Grand Boulevard,41.81924,-87.61042,Entire home/apt,157,32,1,2022-06-30,0.11,2,365,1,R21000044521
52786074,"W. Loop Studio w/ Gym, Pool, Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,139,32,0,,,658,358,0,
52549378,"Lakefront, Redline & Metra Trains all minutes away",31669178,Donna,,Rogers Park,42.00927,-87.67155,Entire home/apt,89,32,2,2022-10-14,0.30,13,324,2,R18000024333
52550125,Ukrianian Village Duplex 4 bed/3 bath,173305205,Nicoll,,West Town,41.89659,-87.69515,Entire home/apt,403,2,24,2022-11-26,1.41,5,321,18,R19000043235
52555572,Tourmaline Room,10821897,Valeriy,,South Lawndale,41.85226,-87.70887,Private room,77,1,25,2022-10-24,1.41,6,347,15,R21000062360
52555897,Amber Room,10821897,Valeriy,,North Lawndale,41.85413,-87.70893,Private room,62,1,29,2023-02-14,1.82,6,195,27,R21000062360
51419238,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,100,32,0,,,658,363,0,
52556098,Amethyst Room,10821897,Valeriy,,South Lawndale,41.85245,-87.70703,Private room,62,1,21,2022-11-13,1.18,6,365,17,R21000062360
52796850,Spacious Studio in Prime Location,52165552,Spotlessly,,Lincoln Park,41.93159,-87.64594,Entire home/apt,105,2,56,2023-02-26,3.33,5,350,38,R21000072048
51419318,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,125,32,1,2021-09-30,0.06,658,339,0,
52798577,2 bedroom/2 bathroom apartment  near Downtown,159033666,Andrew,,Lower West Side,41.85759,-87.65259,Entire home/apt,90,32,3,2022-12-11,0.39,2,57,3,
52805231,Family Friendly Retreat/Minutes from town/Sleeps 8,420088902,Peace,,West Town,41.89953,-87.66588,Entire home/apt,253,2,50,2023-03-12,2.97,3,343,40,R21000071772
52560295,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,133,32,1,2022-02-03,0.07,658,332,0,
52562718,"Lovely 2 bedrooms unit in Bridgeport, Chicago",425301119,Ming,,Bridgeport,41.82878,-87.64345,Entire home/apt,114,2,26,2023-03-12,1.61,1,62,22,R21000073160
52565723,"W. Loop Studio w/ Gym, Pool, Coworking, nr UIC",107434423,Blueground,,Near West Side,41.8763,-87.65371999999999,Entire home/apt,167,32,0,,,658,231,0,
52827826,Cheerful 2+ bedroom home w free parking,87171050,Alicia,,Norwood Park,41.97514,-87.79394,Entire home/apt,168,3,44,2023-03-13,2.65,1,287,38,R21000071277
52834815,Safest Area brand NEW 4bed next to Wrigley Field!!,427764987,Irene,,Lake View,41.94685,-87.65922,Entire home/apt,221,14,16,2023-03-12,1.08,2,356,14,R21000076079
52842931,Gorgeous 1 Bedroom Condo In Chicago,241577283,Vairrun,,South Shore,41.76766,-87.58433,Entire home/apt,74,1,89,2023-03-15,5.53,2,170,64,R21000072225
52843682,Spacious 2 BR/1 BA Logan Sq,232007535,Madison,,Avondale,41.93503,-87.70124,Entire home/apt,107,3,27,2023-02-26,1.58,1,135,18,R21000072034
52845622,Washington Heights Spacious 3 Bedroom 2 Bath Home,424930305,Tameka,,Washington Heights,41.70765,-87.63778,Entire home/apt,172,1,5,2023-03-12,1.81,1,318,5,R22000088049
52864439,Cozy 1 bedroom,421787802,Kristen,,Hyde Park,41.80072,-87.58508,Entire home/apt,131,32,0,,,1,270,0,
52877016,Lovely 3 bedrm fully serviced apt w/ free parking,160231988,Rochelle,,South Chicago,41.73594,-87.5456,Entire home/apt,259,1,12,2022-09-05,0.74,3,88,6,R21000070222
52887004,2 Bed City-view 420-F Loft w/ Shared Living & Roof,99260498,Richie,,West Town,41.89042,-87.67776,Private room,170,32,4,2022-09-18,0.25,4,263,3,R21000072293
52887130,Charming 1-bedroom in shared 420-F penthouse loft.,99260498,Richie,,West Town,41.89103,-87.67815,Private room,85,32,17,2022-10-11,1.04,4,318,12,R21000072293
52565899,"Medical District 2BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,162,32,0,,,658,240,0,
52565988,"Medical District 1BR w/ Gym & W/D, 1 block to L",107434423,Blueground,,Near West Side,41.8746756,-87.6745347,Entire home/apt,125,32,0,,,658,340,0,
