id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43488702,Iuka Park 2bed,325932974,Evan,,Near North/University,40.00468,-83.00276,Entire home/apt,45,31,0,,,14,19
43500406,Modern 2b King/Queen business gamer Retreat-Easton,175746776,Jakki,,Northeast,40.02869,-82.91806,Entire home/apt,150,2,7,2020-07-12,4.12,3,330
43554862,Long Term Three Bedroom Perfect for Travel Nurses,347660271,Breezeway Homes,,Hilltop,39.96077,-83.07092,Entire home/apt,70,30,1,2020-07-11,1,1,186
43663309,Private Gem near Ohio Stadium-Quiet & Safe Area,42490267,Sydney,,West Olentangy,39.99273,-83.03216,Entire home/apt,250,2,0,,,1,145
43665116,Upscale 1BR Apt in Downtown,253828606,Frontdesk,,Downtown,39.95631,-83.00063,Entire home/apt,95,30,0,,,26,354
43665393,Walkable 1BR Apt with Parking,253828606,Frontdesk,,Downtown,39.95779,-82.99952,Entire home/apt,95,30,0,,,26,365
43665726,Urban 1BR Apt Near Ohio Theatre,253828606,Frontdesk,,Downtown,39.95649,-82.99875,Entire home/apt,95,30,0,,,26,365
43665919,Chic 1BR Apt Near the Park,253828606,Frontdesk,,Downtown,39.95607,-82.99919,Entire home/apt,95,30,0,,,26,365
43666132,Modern and Lively 1BR Apt,253828606,Frontdesk,,Downtown,39.95765,-83.00047,Entire home/apt,95,30,0,,,26,365
43666306,1BR Apt Near Palace Theatre,253828606,Frontdesk,,Downtown,39.95628,-82.99917,Entire home/apt,95,30,0,,,26,345
43726313,Entire apartment for you | 2BR in Columbus,304341894,P C H,,Northland,40.06189,-82.91036,Entire home/apt,61,30,0,,,5,360
43726315,Entire apartment for you | 2BR in Columbus,304341894,P C H,,Northland,40.06189,-82.91036,Entire home/apt,64,30,0,,,5,360
43726457,Homey place just for you | 1BR in Columbus,304341894,P C H,,Far North,40.12051,-83.0139,Entire home/apt,52,30,0,,,5,358
43726461,Homey place just for you | 1BR in Columbus,304341894,P C H,,Far North,40.12051,-83.0139,Entire home/apt,53,30,0,,,5,360
43726737,Spacious Downtown Apartment,24819507,Michael,,Near South,39.94683,-82.96617,Entire home/apt,63,30,0,,,5,65
43726764,Rest easy and live life | 2BR in Westerville,304341894,P C H,,Far North,40.13619,-82.96881,Entire home/apt,56,30,0,,,5,348
43765347,Beautiful Vintage Contemporary Townhouse,24819507,Michael,,Near South,39.9462,-82.96602,Entire home/apt,63,30,0,,,5,29
