id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22553714,Great building utilities and location in DC centre,165717689,Thảo,,"Union Station, Stanton Park, Kingman Park",38.90429,-77.0053,Entire home/apt,130,1,6,2018-12-15,0.18,1,0
22553831,"One BR Apt In Southwest Waterfront, Steps to Metro",165719235,Amgad,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87576,-77.01583,Entire home/apt,75,2,0,,,1,0
22553946,Bloomingdale DC Basement Apartment (sleeps 4!),2801115,Lauren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91885,-77.01029,Entire home/apt,53,1,108,2020-09-12,5.68,1,20
22566196,Chic Studio Apartment- great location!,48765540,Aubrey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92101,-77.03318,Entire home/apt,99,5,14,2019-04-09,0.44,1,0
22568357,WELL-EQUIPPED STUDIO APT ** WALK TO METRO SUBWAY!,165867129,Rick & Amy,,"Shaw, Logan Circle",38.91306,-77.03339,Entire home/apt,68,1,171,2020-09-16,5.23,1,121
22573620,Furnished Basement with Private Bathroom & Entry,8043437,Rocky,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90443,-77.02746,Private room,99,1,74,2020-03-10,2.25,7,274
22579751,Comfortable 1 BR Apartment in Glover Park,1878186,Rob And Hillary,,"Cathedral Heights, McLean Gardens, Glover Park",38.91987,-77.07452,Entire home/apt,95,3,33,2019-11-22,1.08,1,349
22583236,A Little Piece of Columbia Heights,126599419,Hope,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92784,-77.02888,Entire home/apt,60,2,99,2019-09-27,3.09,1,0
22595540,Charming 1br near Columbia Heights metro,32586644,Kevin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93468,-77.03174,Entire home/apt,78,2,58,2020-03-01,1.89,1,361
22596561,Columbia Heights Bedroom,149991650,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92978,-77.03067,Private room,80,1,0,,,1,0
