id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
708852,studio unit 3 New Orleans,103427,Jacqueline M,,Lower Garden District,29.93396,-90.08066,Entire home/apt,257,2,0,,,3,89,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
718256,Rumahku De New Orleans lic#17STR-11489,1340014,Susanna,,Fillmore,30.00784,-90.08124,Entire home/apt,133,2,348,2023-01-29,2.85,1,209,23,"17STR-11489, 19-OSTR-0000"
947400,Cozy One Bedroom NOLA Apartment,5134411,Jessica,,Lower Garden District,29.93185,-90.07035,Entire home/apt,129,1,609,2023-02-20,5.00,1,47,66,"22RSTR-05564, 22-OSTR-13626"
959230,Blue spot,2156820,J,,Broadmoor,29.94629,-90.1009,Private room,51,30,244,2020-03-18,2.05,5,0,0,18STR-13663
959286,Yellow Spot,2156820,J,,Broadmoor,29.94653,-90.09941,Private room,51,30,199,2020-05-04,1.68,5,0,0,18STR-13663
959307,Green Spot,2156820,J,,Broadmoor,29.94712,-90.10121,Private room,51,30,205,2020-03-08,1.74,5,0,0,18STR-13663
719226,Efficiency near City Park!,3710725,Michel,,Fairgrounds,29.98078,-90.08057,Entire home/apt,53,30,35,2017-04-06,0.28,1,0,0,
969714,The New Orleans Sweeeet Retreat,5154893,Leila,,Holy Cross,29.95668,-90.00772,Entire home/apt,299,3,1,2020-02-26,0.03,2,89,0,
727668,1 bedroom unit in New Orleans,103427,Jacqueline M,,Lower Garden District,29.93398,-90.08048,Entire home/apt,332,2,5,2016-01-02,0.04,3,365,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
984827,"6  Fleur De Lis Suite, Completely private Pool/Pet",4981655,Jim,,Lower Garden District,29.93761,-90.06711,Hotel room,63,2,251,2023-03-02,2.20,14,20,43,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
984836,"3 Champagne Suite HotTub,Pool,pet.Private Entrance",4981655,Jim,,Lower Garden District,29.93837,-90.06861,Hotel room,43,2,88,2023-02-07,0.87,14,34,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
737235,Huckabuck Village in Historic Treme,3849334,Liberty,,Treme - Lafitte,29.96932,-90.07502,Private room,139,2,206,2023-02-21,1.66,1,313,10,"19-RSTR-2655, 19-OSTR-2655"
995213,Legal Rental : Elegant Lower Garden District Home,5465617,Dawn-Marie,,Lower Garden District,29.93839,-90.07349,Entire home/apt,464,3,124,2023-02-20,1.03,1,293,19,"19STR-21121, 19-OSTR-02403"
742617,Cabaret Life: Spacious w/ wraparound balcony,3888377,Zalia,,Marigny,29.96577,-90.05811,Entire home/apt,293,3,243,2023-03-06,1.98,1,129,37,"22CSTR-00256, 22OSTR-00243"
755827,Stay by the river in the safe & historic Bywater,3978674,Carmen,,Bywater,29.96056,-90.03423,Entire home/apt,125,3,551,2023-02-22,4.37,1,221,43,"22-RSTR-00644, 23-OSTR-03706"
997365,Big Easy Condo(close to the action),5480237,Raymond,,Treme - Lafitte,29.96288,-90.06642,Entire home/apt,181,1,290,2023-02-19,2.40,2,106,38,"21STR-11239, 21-OSTR-11239"
1011019,Mid City Apartment with Pool Access,2355432,Danielle,,Mid-City,29.96925,-90.0995,Entire home/apt,150,30,64,2018-07-09,0.53,2,365,0,17STR-04979
760661,The Cristo,2156820,J,,Broadmoor,29.94811,-90.09961,Entire home/apt,161,3,164,2023-03-05,1.34,5,148,8,"22-RSTR-12004, 22-OSTR-12012"
1018723,Vibrant TREMÈ Jazz Shotgun/5 min FQ/Streetcar Walk,5607947,Jenna,,Treme - Lafitte,29.96439,-90.06782,Entire home/apt,106,30,202,2020-03-09,1.69,1,0,0,19STR-05694
780112,Large Apt Bayou St John/City Park 3 miles to Dome,3233663,Julie,,Bayou St. John,29.97728,-90.08278,Entire home/apt,250,30,97,2022-04-22,0.80,1,89,1,City registration pending
790082,GUEST WING BY THE RIVER ~2 Q Bedrooms,4163388,N L,,Holy Cross,29.95852,-90.02569,Entire home/apt,107,30,101,2021-12-20,0.82,2,180,0,17STR-19404
1021784,Charming House with Movie Room,5555764,Chris,,Fillmore,30.00877,-90.07375,Entire home/apt,429,2,71,2021-06-13,0.63,3,363,0,"19STR-25625, 20-OSTR-8796"
810413,City Cove:   Great Monthly Rates!,2852373,Shannon,,Central City,29.93362,-90.08313,Entire home/apt,100,30,53,2022-10-01,0.57,1,273,2,City registration pending
1042528,"Clean, Quiet Bayou St. John Studio",5739566,Brooke And Eliot,,Bayou St. John,29.9765,-90.08845,Entire home/apt,97,2,339,2023-03-06,2.82,1,17,35,"19STR-16824, 20-ostr-02659"
812536,Downtown Views Garden District Private Apartment,4271460,Christian,,Central City,29.93534,-90.08321,Entire home/apt,137,4,61,2023-02-13,0.50,4,128,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1048233,Musical & cultural extravaganza!,5770796,Sylvia,,Marigny,29.96407,-90.05789,Entire home/apt,232,2,239,2023-03-05,2.00,2,45,29,"17STR-07703, 20-OSTR-0135"
812675,Luxe Garden District Balcony Views,4271460,Christian,,Central City,29.93505,-90.08166,Entire home/apt,137,4,72,2022-12-25,0.58,4,142,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1056897,$95 per Night in January 2018! - New Year Special!,5821538,Georgia,,Lower Garden District,29.93417,-90.07281,Private room,109,30,205,2020-03-08,1.79,2,365,0,city registration pending
845309,Fab Frenchmen Maison on the Park,4413148,Deborah,,Marigny,29.96609,-90.05718,Entire home/apt,475,4,172,2021-05-03,1.40,1,252,0,"19STR-08005, 20-OSTR-0809"
1065034,Hotel Storyville -A New Orleans Inn,5860857,Barbara,,Seventh Ward,29.96751,-90.0655,Entire home/apt,129,2,93,2023-01-01,1.29,14,32,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
851999,Fab Apt with Perfect Park Porch,4448274,Carolee,,Leonidas,29.95565,-90.12383,Entire home/apt,132,31,109,2022-04-07,0.89,2,314,1,City registration pending
1073455,Native New Orleans. Bywater near Crescent park.,5904943,Roger And Rico,,Bywater,29.95967,-90.04474,Entire home/apt,73,30,76,2023-02-06,0.63,1,338,4,19STR-22298
1092214,$95 a Night in January 2018! - New Year’s Special!,5821538,Georgia,,Lower Garden District,29.9361,-90.07196,Private room,125,30,153,2020-02-26,1.28,2,364,0,City registration pending
854997,Historic Marigny Triangle Apartment,176809,Amy,,Marigny,29.96731,-90.05927,Entire home/apt,199,30,137,2020-02-26,1.11,1,145,0,City registration pending
1100195,The Harlequin House,6043636,Jordan,,Treme - Lafitte,29.97406,-90.07702,Private room,50,30,199,2018-04-13,1.66,1,0,0,17STR-16651
866070,NOLA house 3 blocks from streetcar,2488332,Caitlin,,East Carrollton,29.94795,-90.12494,Entire home/apt,50,30,80,2019-12-07,0.65,1,251,0,City registration pending
1103936,~Mid City Oasis~,6062935,Deanie,,City Park,29.98048,-90.09927,Entire home/apt,300,2,104,2022-10-29,1.24,1,308,21,"17STR-08434, 20-ostr-02165"
1116726,"Private Entrance, Jetted Tub, Walk to Bourbon/FQ",4847397,Scott,,Treme - Lafitte,29.966419219970703,-90.06938934326172,Entire home/apt,178,2,310,2023-03-06,2.59,2,288,26,"19STR-20145, 19-OSTR-7034"
1174901,Home Sweet Home By The River,4163388,N L,,Holy Cross,29.95915,-90.02643,Entire home/apt,110,30,6,2019-01-01,0.05,2,0,0,17STR-19404
872905,"City Park, Mid City, Safe area near Streetcar Stop",4606010,Monica,,City Park,29.98148,-90.09697,Entire home/apt,62,30,58,2021-11-05,0.47,1,207,0,17STR-09025
1187616,Private Room in Mid-City,6494296,Daniel,,Mid-City,29.97302,-90.09915,Private room,65,100,8,2019-04-18,0.14,1,0,0,
873413,Mansion in the Garden District,4271460,Christian,,Central City,29.93505,-90.08166,Entire home/apt,810,4,75,2023-03-05,0.61,4,150,2,"17STR-10632, 19-OSTR-0000"
1201040,Gdn Dist Charmer 1/2 blk to St Charles Ave Parades,262235,Liz,,Central City,29.931547,-90.087914,Entire home/apt,321,30,62,2023-02-22,0.57,1,333,8,"19STR-20373, 20-OSTR-0178"
880981,New Orleans Spacious Apt. Sleeps 6 On Canal Street,4660356,Maria Poole,,Mid-City,29.97237,-90.09663,Entire home/apt,152,30,209,2021-01-03,1.70,1,0,0,"19STR-21673, 19-OSTR-00000"
1247718,Courtyard Cottage. A city's refuge,4841202,Matilde,,Lower Garden District,29.93397,-90.07282,Entire home/apt,65,30,56,2020-03-16,0.49,3,315,0,"22-RSTR-16106, 21-OSTR-06524"
